tag	map	seed	seat	rounds	won	spawn_n	spawn1_rnd	spawn4_rnd	spawn_fwd4	spawn_fwd_pos4	spawn_n30	harv1_rnd	harv1_dour	harv1_dtheir	harv_n30	harv_n60	harv_n	opp_harv1_rnd	opp_harv_n30	opp_harv_n60	conv1_rnd	conv_n30	conv_n60	opp_conv_n30	turret_n	opp_turret_n	ti_bank30	ti_coll30	opp_coll30	ti_bank60	ti_coll60	opp_coll60	ti_bank100	ti_coll100	opp_coll100	ti_bank200	ti_coll200	opp_coll200	ti_coll_end	opp_coll_end	harv_live30	harv_wired30	conv_good30	enemy_ourring30	conv_dmin30	harv_dmin30	conv_home30	harv_live60	harv_wired60	conv_good60	enemy_ourring60	conv_dmin60	harv_dmin60	conv_home60	harv_live100	harv_wired100	conv_good100	enemy_ourring100	conv_dmin100	harv_dmin100	conv_home100	harv_live150	harv_wired150	conv_good150	enemy_ourring150	conv_dmin150	harv_dmin150	conv_home150	head2_rnd	head1_rnd	head_dmin_ever	headadj_free_rnds	headadj_enemy_rnds	headadj_own_rnds	headadj_free_share	replan_rnds	replan_share	replan_dist	ringfree_rounds_after_head2	rounds_after_head2	ringfree_share_after_head2	homering_n	eseal30	ebar30	oseal30	free30	eseal60	ebar60	oseal60	free60	eseal100	ebar100	oseal100	free100	eseal150	ebar150	oseal150	free150	eseal_first	ebar_first	eseal_max	oseal_max	eseal_mean	bots_ours	bots_theirs	moves	rev_rate	choke_step_rate	dep_rnd	arr36_rnd	arr16_rnd	n_reach36	n_reach16	reach36_share	stall_bots	bfs_cc	route_steps	route_detour	arr16_hops	arr16_walks	throws_ours	throws_opp	throw1_rnd	throws_ours30	throw_fwd	throw_back	throw_gain	turret_dmin	turret1_rnd	turret_n30	turret_n_theirhalf	fwdbuild_n	fwdbuild1_rnd	fwdbuild_n100	fc_rnd	fc_victim_ours	fc_weapon	fc_basin	fc_dour	fc_dtheir	fc_pres0	fc_pres20	atring_first8	atring_first16	atring_rnds8	atring_share8	atring_share16	atring_bodyrnds	atring_peak	establish_first	establish_rnds	establish_share	establish_peak	raider_n	raider_life_med	kill_sentinel	kill_gunner	kill_builder_attack	kill_none	apron_death_med	apron_death_first	ourbot_deaths	oppbot_deaths	death_home	death_mid	death_apron	death_tiles	death_top1	death_conc	death_med_rnd	death_choke	our_recv_sent	our_recv_gun	our_recv_peck	opp_recv_sent	opp_recv_gun	opp_recv_peck	ourcore_firsthit	ourcore_min	ourcore_r150	oppcore_firsthit	oppcore_min	oppcore_r150	tape_ours_won	tape_turn	cond
v530_auroraveil_s2_A	auroraveil	2	A	178	0	7	0	3	1.25	4	5	101	8	23	0	0	3	10	1	1	9	7	14	4	7	7	2	0	0	12	0	30	49	0	240	6	180	810	180	810	0	0	7	3	1	-1	1	0	0	7	4	1	-1	1	0	0	7	4	1	-1	1	3	1	7	4	1	8	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	2	0	4	4	4	0	3	4	4	0	3	4	4	0	2	5	24	5	0	3.59	7	6	489	0.454	0.002	7	10	12	2	2	0.286	0	19	5	0.263	3	2	12	25	6	10	12	0	60	2	6	6	3	12	11	12	13	1	builder_attack	theirs	14	5	2	2	12	12	84	0.472	0.618	94	2	13	165	0.927	10	2	60	1	1	0	0	126	70	2	0	0	0	2	2	1	0.5	126	0	39	6	96	0	8	10	145	0	396	-1	500	500	0	178	Core destroyed
v531fix_auroraveil_s2_A	auroraveil	2	A	671	0	10	0	3	1.25	4	5	13	10	17	1	1	5	10	1	1	9	14	18	5	21	9	9	0	0	47	0	60	50	60	160	130	310	410	1450	3900	1	0	7	4	1	10	1	1	0	7	6	1	10	1	3	1	7	6	1	8	1	3	1	7	7	1	8	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	2	0	3	6	5	0	1	6	5	0	1	7	6	0	0	5	21	7	0	6.607	10	19	2493	0.4465	0.0024	7	10	12	6	5	0.6	0	19	5	0.263	3	2	102	120	6	7	100	2	310	2	6	4	8	25	11	12	13	1	builder_attack	theirs	14	5	2	2	12	12	340	0.507	0.587	363	2	13	658	0.981	8	6	73	1	3	0	0	312	57	4	6	0	0	4	4	1	0.25	312	0	33	35	260	16	62	112	241	0	500	385	428	500	0	671	Core destroyed
parent_auroraveil_s2_B	auroraveil	2	B	184	0	5	0	3	1.25	4	5	11	10	17	1	1	5	15	1	3	15	7	7	8	5	10	0	0	0	72	0	90	68	0	270	51	0	1100	0	1100	1	0	0	4	3	10	0	1	0	0	4	3	10	0	2	0	0	5	3	8	0	4	0	0	5	3	8	0	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	4	4	4	0	4	5	5	0	3	5	5	0	3	6	6	5	0	4.359	5	6	560	0.4857	0.0054	6	10	10	2	2	0.4	0	19	4	0.211	2	1	23	10	6	3	22	1	116	2	6	5	2	7	9	7	11	1	builder_attack	theirs	19	2	1	2	10	10	139	0.755	0.799	202	2	11	173	0.94	6	2	93	1	0	0	0	103	103	1	0	0	0	1	1	1	1.0	103	1	32	0	79	1	0	11	153	0	500	-1	500	500	0	184	Core destroyed
flagoff_auroraveil_s2_B	auroraveil	2	B	1000	0	11	0	3	1.25	4	6	108	8	13	0	0	5	68	0	0	109	0	0	2	21	13	51	0	0	14	0	0	84	0	60	38	410	810	6580	10700	0	0	0	5	-1	-1	0	0	0	0	4	-1	-1	0	0	0	0	4	-1	-1	0	3	2	11	4	1	8	1	118	120	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	5	0	3	4	4	0	4	4	4	0	4	4	4	0	3	15	15	5	0	3.956	11	19	2536	0.3162	0.0051	6	8	8	10	8	0.909	0	19	5	0.263	2	2	13	340	6	4	13	0	91	2	5	4	8	19	7	6	9	0	builder_attack	theirs	18	1	2	2	8	8	186	0.186	0.247	232	2	12	889	0.889	4	10	28	6	3	0	0	292	37	9	10	0	0	9	6	3	0.333	292	1	26	26	120	57	6	86	-1	500	500	-1	500	500	0	1000	Titanium collected (tiebreak)
v530_auroraveil_s2_B	auroraveil	2	B	293	0	8	0	3	1.25	4	6	-1	-1	-1	0	0	0	16	1	2	-1	0	0	7	7	9	12	0	0	52	0	90	30	0	300	34	0	1120	0	2210	0	0	0	2	-1	-1	0	0	0	0	1	-1	-1	0	0	0	0	3	-1	-1	0	0	0	0	1	-1	-1	0	-1	-1	99	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	5	1	1	0	6	3	3	0	4	1	1	0	6	10	10	6	0	2.307	8	7	1074	0.8445	0.0186	6	8	8	5	4	0.625	3	19	5	0.263	2	2	7	3	6	4	7	0	51	2	5	3	2	6	7	6	9	0	builder_attack	theirs	18	1	2	2	8	8	99	0.338	0.41	109	2	15	114	0.389	4	5	11	3	1	0	0	149	19	4	3	0	0	4	3	2	0.5	149	1	46	12	46	38	0	18	258	0	500	-1	500	500	0	293	Core destroyed
v531fix_auroraveil_s2_B	auroraveil	2	B	261	0	5	0	3	1.25	4	5	40	10	17	0	1	4	17	1	2	41	0	7	5	7	11	23	0	0	19	0	70	30	0	270	10	0	1310	0	2060	0	0	0	1	-1	-1	0	1	0	0	1	3	10	0	3	0	0	1	3	8	0	4	0	0	1	3	8	0	160	-1	2	0	101	0	0.0	101	1.0	3.31	101	101	1.0	8	1	1	0	6	1	1	0	7	1	1	0	7	1	1	0	6	6	6	2	0	1.031	5	7	671	0.6662	0.0075	6	10	10	2	2	0.4	0	19	4	0.211	2	1	11	13	6	4	11	0	64	7	6	5	2	4	9	3	12	1	gunner	theirs	18	3	1	2	10	10	84	0.322	0.333	90	2	14	53	0.203	1	2	16	0	2	0	0	97	26	2	1	0	0	2	2	1	0.5	97	1	62	14	19	5	32	5	129	0	468	-1	500	500	0	261	Core destroyed
parent_glacierkeep_s1_A	glacierkeep	1	A	314	1	5	0	3	1.25	4	5	13	11	35	1	1	2	13	1	1	14	9	9	8	7	6	16	0	0	74	0	0	52	0	0	77	0	0	0	0	1	0	0	5	2	11	0	1	0	0	7	2	11	0	2	0	0	7	2	11	0	2	0	0	7	2	11	0	29	-1	2	0	285	0	0.0	279	0.979	4.0	279	285	0.979	8	5	5	0	3	7	7	0	1	7	7	0	1	7	7	0	1	10	10	7	0	6.532	5	6	710	0.1155	0.0028	6	10	11	2	2	0.4	0	23	6	0.261	3	6	64	160	6	8	64	0	264	2	5	5	5	19	9	13	12	1	builder_attack	theirs	21	4	2	2	12	11	302	0.962	0.965	597	2	13	301	0.959	10	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	7	118	31	0	10	-1	500	500	253	0	500	1	314	Core destroyed
flagoff_glacierkeep_s1_A	glacierkeep	1	A	303	0	5	0	3	1.25	4	5	13	11	35	1	1	2	13	1	1	14	9	9	9	7	7	14	0	0	40	0	0	71	0	0	110	0	220	0	710	1	0	0	4	2	11	0	1	0	0	7	2	11	0	1	0	0	7	2	11	0	1	0	0	7	2	11	0	29	-1	2	0	274	0	0.0	268	0.978	4.0	268	274	0.978	8	4	4	0	4	7	7	0	1	7	7	0	1	7	7	0	1	10	10	7	0	6.409	5	6	1156	0.769	0.0035	6	10	11	2	2	0.4	0	23	6	0.261	3	6	13	103	6	7	13	0	58	2	5	5	5	23	9	16	14	1	builder_attack	theirs	26	2	2	2	12	11	288	0.95	0.964	523	2	13	290	0.957	13	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	28	0	197	10	0	131	268	0	500	105	320	320	0	303	Core destroyed
v530_glacierkeep_s1_A	glacierkeep	1	A	1000	0	8	0	3	1.25	4	5	185	11	35	0	0	3	13	1	1	15	8	9	8	13	5	45	0	0	72	0	0	35	0	110	56	0	110	0	110	0	0	0	5	2	-1	0	0	0	0	7	2	-1	0	0	0	0	7	2	-1	0	0	0	0	7	2	-1	0	15	-1	2	0	985	0	0.0	985	1.0	3.28	985	985	1.0	8	5	5	0	3	7	7	0	1	7	7	0	1	7	7	0	1	10	10	7	0	6.853	8	6	3271	0.1978	0.0021	6	10	11	4	4	0.5	0	23	6	0.261	3	6	432	210	6	12	432	0	1755	2	5	5	10	68	9	16	25	0	builder_attack	theirs	25	1	2	2	12	11	863	0.863	0.916	1261	2	13	987	0.987	13	4	555	0	3	0	0	684	566	3	0	0	0	3	3	1	0.333	684	0	0	341	144	72	13	38	-1	500	500	121	212	370	0	1000	Titanium collected (tiebreak)
v531fix_glacierkeep_s1_A	glacierkeep	1	A	480	1	5	0	3	1.25	4	5	16	11	12	1	1	2	13	1	1	15	9	17	7	8	5	3	0	0	22	0	0	108	0	0	67	0	0	0	0	1	0	0	5	2	11	0	1	0	0	7	2	11	0	1	0	0	7	2	11	0	2	0	0	7	2	11	0	15	-1	2	0	465	0	0.0	465	1.0	4.0	465	465	1.0	8	5	5	0	3	7	7	0	1	7	7	0	1	7	7	0	1	10	10	7	0	6.694	5	6	1043	0.0642	0.0038	6	10	11	2	2	0.4	0	23	6	0.261	3	6	115	121	6	8	115	0	467	1	5	5	6	60	9	13	12	1	builder_attack	theirs	21	4	2	2	12	11	468	0.975	0.977	934	2	13	467	0.973	9	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	214	97	28	0	10	-1	500	500	139	0	392	1	480	Core destroyed
parent_glacierkeep_s1_B	glacierkeep	1	B	1000	0	5	0	3	1.25	4	5	160	11	12	0	0	7	28	1	1	162	0	0	2	11	6	26	0	0	12	0	0	57	0	0	33	0	0	0	3610	0	0	0	4	-1	-1	0	0	0	0	6	-1	-1	0	0	0	0	6	-1	-1	0	0	0	0	7	-1	-1	0	428	758	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	4	6	6	0	2	6	6	0	2	7	7	0	1	10	10	8	0	6.083	5	12	3459	0.2622	0.0121	6	10	11	3	3	0.6	0	23	6	0.261	3	5	236	354	6	8	236	0	955	2	5	6	3	78	9	15	16	0	sentinel	ours	1	22	2	2	12	11	458	0.458	0.526	566	2	13	848	0.848	12	3	133	0	2	0	0	538	143	2	1	0	0	2	2	1	0.5	538	0	0	258	140	25	17	20	-1	500	500	-1	500	500	0	1000	Titanium collected (tiebreak)
flagoff_glacierkeep_s1_B	glacierkeep	1	B	521	0	6	0	3	1.25	4	5	45	11	12	0	1	5	172	0	0	48	0	5	2	10	14	32	0	0	7	0	0	12	0	0	45	0	0	0	3700	0	0	0	4	-1	-1	0	1	0	0	8	6	11	0	1	0	0	6	3	11	0	1	0	0	6	3	11	0	185	-1	2	311	25	0	0.926	0	0.0	-1	311	336	0.926	8	4	4	0	4	7	7	0	0	6	6	0	2	6	6	0	2	10	10	8	0	6.029	6	11	1761	0.2578	0.0011	6	10	11	3	3	0.5	0	23	6	0.261	3	5	153	29	6	8	153	0	538	2	5	6	5	23	9	14	11	1	builder_attack	theirs	21	4	2	2	12	11	253	0.486	0.537	272	2	13	429	0.823	9	3	22	0	2	0	0	133	32	2	3	0	0	2	1	2	1.0	133	0	31	40	173	28	0	82	494	0	500	-1	500	500	0	521	Core destroyed
v530_glacierkeep_s1_B	glacierkeep	1	B	770	0	11	0	3	1.25	4	5	88	11	12	0	0	3	60	0	1	16	6	19	2	17	14	4	0	0	4	0	0	23	0	0	115	0	0	0	5000	0	0	1	4	1	-1	1	0	0	1	6	1	-1	1	1	0	1	6	1	11	1	2	0	1	6	1	11	1	24	24	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	3	5	5	0	2	5	5	0	2	5	5	0	2	10	10	7	0	4.508	11	12	2866	0.2083	0.0611	6	10	11	6	6	0.545	0	23	6	0.261	3	5	398	91	6	9	385	12	1483	2	5	6	6	18	9	9	12	1	gunner	theirs	20	3	2	2	12	11	314	0.408	0.444	336	2	13	536	0.696	8	6	28	1	4	0	0	260	35	5	5	0	0	5	3	3	0.6	260	0	35	34	165	30	0	94	715	0	500	-1	500	500	0	770	Core destroyed
v531fix_glacierkeep_s1_B	glacierkeep	1	B	556	0	7	0	3	1.25	4	5	64	11	12	0	0	9	180	0	0	15	7	10	2	15	14	4	0	0	37	0	0	2	0	0	22	0	0	1250	4570	0	0	7	3	1	-1	1	0	0	1	4	1	-1	1	2	0	1	4	1	11	1	3	0	1	8	1	11	1	15	15	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	4	3	3	0	4	3	3	0	4	7	7	0	0	10	10	7	0	6.135	7	16	1609	0.4481	0.0416	6	10	11	4	4	0.571	0	23	6	0.261	3	5	15	74	6	8	13	2	53	2	5	6	8	34	9	14	12	1	builder_attack	theirs	21	4	2	2	12	11	258	0.464	0.484	279	2	13	512	0.921	6	4	26	0	4	0	0	473	34	4	4	0	0	4	3	2	0.5	473	0	36	38	202	21	22	80	535	0	500	443	278	500	0	556	Core destroyed
parent_glacierkeep_s2_A	glacierkeep	2	A	281	1	5	0	3	1.25	4	5	13	11	35	1	1	1	13	1	1	14	9	9	10	7	5	8	0	0	52	0	90	42	0	110	14	0	110	0	110	1	0	0	4	2	11	0	1	0	0	6	2	11	0	1	0	0	6	2	11	0	1	0	0	8	2	11	0	29	-1	2	0	252	0	0.0	83	0.329	4.04	83	252	0.329	8	4	4	0	4	5	5	0	2	5	5	0	2	7	7	0	0	10	10	7	0	5.883	5	6	942	0.5499	0.0021	6	10	11	2	2	0.4	0	23	6	0.261	3	6	8	54	6	7	8	0	41	2	5	5	5	42	9	19	32	1	builder_attack	theirs	24	1	2	2	12	11	264	0.94	0.961	318	2	13	268	0.954	13	2	91	0	1	0	0	101	101	1	0	0	0	1	1	1	1.0	101	0	0	136	35	28	0	28	-1	500	500	130	0	392	1	281	Core destroyed
flagoff_glacierkeep_s2_A	glacierkeep	2	A	1000	1	6	0	3	1.25	4	5	13	11	35	1	1	5	13	1	1	14	9	9	9	10	5	16	0	0	74	0	0	12	0	0	57	0	0	0	0	1	0	0	5	2	11	0	1	0	0	7	2	11	0	1	0	0	5	2	11	0	1	0	0	6	2	11	0	29	-1	2	900	71	0	0.927	41	0.042	4.0	941	971	0.969	8	5	5	0	3	7	7	0	1	5	5	0	3	6	6	0	2	10	10	8	0	5.974	6	8	3483	0.2426	0.0026	6	10	11	3	3	0.5	0	23	6	0.261	3	6	284	510	6	11	284	0	1104	2	5	5	6	62	9	13	39	0	builder_attack	theirs	25	1	2	2	12	11	988	0.988	0.989	2074	3	13	987	0.987	11	3	-1	0	0	0	0	-1	-1	0	2	0	0	0	0	0	-1	-1	0	0	138	356	41	14	158	-1	500	500	829	378	500	1	1000	Titanium stored (tiebreak)
v530_glacierkeep_s2_A	glacierkeep	2	A	1000	1	8	0	3	1.25	4	5	65	11	35	0	0	2	40	0	1	15	8	9	2	13	5	56	0	0	98	0	0	30	0	0	169	0	0	0	0	0	0	0	6	2	-1	0	0	0	0	7	2	-1	0	2	0	0	7	2	11	0	2	0	0	7	2	11	0	15	-1	2	0	985	0	0.0	985	1.0	4.0	985	985	1.0	8	6	6	0	2	7	7	0	1	7	7	0	1	7	7	0	1	10	10	7	0	6.862	8	6	2961	0.1027	0.003	6	10	11	5	5	0.625	0	23	6	0.261	3	6	479	123	6	12	479	0	1929	2	5	5	10	71	9	11	25	1	builder_attack	theirs	26	2	2	2	12	11	957	0.957	0.982	2028	3	13	987	0.987	12	5	441	0	2	0	0	637	452	2	0	0	0	2	2	1	0.5	637	0	0	257	283	59	58	20	-1	500	500	217	74	500	1	1000	Titanium stored (tiebreak)
v531fix_glacierkeep_s2_A	glacierkeep	2	A	1000	0	11	0	3	1.25	4	5	204	11	12	0	0	4	128	0	0	15	8	9	2	16	18	7	0	0	12	0	0	17	0	0	97	0	0	0	7360	0	0	0	4	2	-1	0	0	0	0	7	2	-1	0	0	0	0	5	2	-1	0	0	0	0	5	2	-1	0	15	-1	2	0	985	0	0.0	985	1.0	2.31	985	985	1.0	8	4	4	0	4	7	7	0	1	5	5	0	3	5	5	0	3	10	10	7	0	5.009	11	16	3621	0.174	0.0014	6	10	11	8	8	0.727	0	23	6	0.261	3	6	481	136	6	7	481	0	1853	2	5	5	5	27	9	12	12	1	gunner	theirs	21	4	2	2	12	11	501	0.501	0.548	516	2	13	859	0.859	9	8	21	5	3	0	0	672	28	8	5	0	0	8	7	2	0.25	672	0	21	37	252	43	0	198	-1	500	500	-1	500	500	0	1000	Titanium collected (tiebreak)
parent_glacierkeep_s2_B	glacierkeep	2	B	391	0	9	0	3	1.25	4	5	16	11	12	1	1	3	40	0	1	17	8	8	2	6	7	17	0	0	31	0	0	14	0	0	31	0	0	0	750	1	0	0	6	3	11	0	1	0	0	8	3	11	0	1	0	0	8	3	11	0	2	0	0	8	3	11	0	269	-1	2	0	122	0	0.0	0	0.0	-1	0	122	0.0	8	6	6	0	2	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.573	9	6	1044	0.2356	0.0	6	10	11	2	2	0.222	0	23	6	0.261	3	5	134	72	6	9	116	6	410	2	5	5	4	15	9	15	13	1	builder_attack	theirs	21	4	2	2	12	11	105	0.269	0.371	160	2	13	378	0.967	13	2	85	0	2	0	0	157	95	2	0	0	0	2	2	1	0.5	157	0	30	23	141	9	0	20	359	0	500	81	338	338	0	391	Core destroyed
flagoff_glacierkeep_s2_B	glacierkeep	2	B	990	1	7	0	3	1.25	4	5	84	11	12	0	0	5	64	0	0	88	0	0	2	11	5	34	0	0	12	0	0	7	0	0	4	0	0	0	0	0	0	0	4	-1	-1	0	0	0	0	6	-1	-1	0	1	0	0	6	5	11	0	1	0	0	6	3	11	0	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	4	6	6	0	2	6	6	0	2	6	6	0	2	10	10	8	0	5.937	7	6	4035	0.3274	0.0005	6	10	11	4	4	0.571	0	23	6	0.261	3	5	400	136	6	8	400	0	1570	2	5	6	6	77	9	11	12	1	gunner	theirs	20	3	2	2	12	11	867	0.876	0.886	1131	2	13	977	0.987	12	4	25	0	2	0	0	545	35	2	2	0	0	2	2	1	0.5	545	0	0	451	91	45	0	20	-1	500	500	791	0	500	1	990	Core destroyed
v530_glacierkeep_s2_B	glacierkeep	2	B	640	1	13	0	3	1.25	4	5	92	11	12	0	0	6	136	0	0	16	6	18	2	18	7	2	0	0	4	0	0	14	0	0	10	0	0	2910	1990	0	0	1	4	1	-1	1	0	0	1	6	1	-1	1	1	0	1	6	1	11	1	1	0	1	6	1	11	1	21	21	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	3	5	5	0	2	5	5	0	2	5	5	0	2	10	10	7	1	4.898	13	12	2623	0.5944	0.0389	6	10	11	9	9	0.692	0	23	6	0.261	3	5	64	76	6	9	64	0	256	2	5	6	9	36	9	12	15	1	gunner	theirs	26	2	2	2	12	11	388	0.606	0.611	1607	7	13	521	0.814	10	9	23	0	2	0	0	150	33	2	7	0	0	2	2	1	0.5	150	0	0	133	238	48	96	160	-1	500	500	585	0	500	1	640	Core destroyed
v531fix_glacierkeep_s2_B	glacierkeep	2	B	488	0	8	0	3	1.25	4	5	176	11	12	0	0	4	32	0	1	16	6	8	2	8	7	4	0	0	31	0	0	14	0	0	29	0	0	0	640	0	0	0	5	3	-1	0	0	0	0	8	3	-1	0	0	0	0	8	3	-1	0	0	0	0	8	3	-1	0	260	-1	2	0	228	0	0.0	0	0.0	-1	0	228	0.0	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.605	8	6	1580	0.3601	0.0006	6	10	11	2	2	0.25	0	23	6	0.261	3	5	134	77	6	9	131	0	470	2	5	6	4	18	9	16	13	1	builder_attack	theirs	21	4	2	2	12	11	95	0.195	0.209	159	2	13	475	0.973	13	2	97	0	2	0	0	113	107	2	2	0	0	2	2	1	0.5	113	0	30	37	152	18	0	20	453	0	500	97	284	284	0	488	Core destroyed
parent_yulerune_s1_A	yulerune	1	A	153	0	4	0	3	1.25	4	4	5	6	25	2	2	2	7	2	2	6	7	7	11	6	6	33	0	80	12	0	190	68	0	290	56	0	640	0	640	2	0	0	7	2	6	0	2	0	0	8	2	6	0	2	0	0	8	2	6	0	2	0	0	8	2	6	0	11	-1	2	0	142	0	0.0	25	0.176	3.92	25	142	0.176	8	7	6	0	1	8	7	0	0	8	7	0	0	8	7	0	0	5	8	8	0	7.0	4	5	404	0.3391	0.1064	7	13	13	2	2	0.5	1	27	7	0.259	3	3	40	57	6	9	40	0	181	2	6	5	4	14	12	13	15	0	builder_attack	theirs	26	1	2	2	13	13	140	0.915	0.915	246	2	14	139	0.908	7	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	28	8	98	0	0	114	125	0	32	-1	500	500	0	153	Core destroyed
flagoff_yulerune_s1_A	yulerune	1	A	160	0	4	0	3	1.25	4	4	5	6	25	2	2	2	7	2	2	6	7	7	14	5	4	27	0	60	47	0	180	47	0	400	79	0	600	0	600	2	0	0	7	2	6	0	2	0	0	8	2	6	0	2	0	0	8	2	6	0	2	0	0	8	2	6	0	11	-1	2	0	149	0	0.0	25	0.168	3.92	25	149	0.168	8	7	6	0	1	8	7	0	0	8	7	0	0	8	7	0	0	5	8	8	0	7.044	4	5	438	0.3973	0.0799	7	13	13	2	2	0.5	1	27	7	0.259	3	3	32	31	6	9	32	0	149	2	6	5	3	19	12	14	15	0	builder_attack	theirs	26	1	2	2	13	13	147	0.919	0.919	274	2	14	146	0.912	7	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	28	0	174	0	0	115	105	0	86	-1	500	500	0	160	Core destroyed
v530_yulerune_s1_A	yulerune	1	A	249	0	5	0	3	1.25	4	4	12	6	25	1	1	4	7	2	2	2	11	11	14	6	10	33	40	50	41	80	170	12	80	370	24	80	980	80	1340	1	1	11	5	1	6	2	1	0	1	8	1	6	1	1	0	1	8	1	6	1	2	0	1	8	1	6	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	4	0	1	7	6	0	0	7	6	0	0	7	6	0	0	5	13	7	0	6.289	5	6	545	0.4661	0.0202	7	13	13	2	2	0.4	0	27	7	0.259	3	3	7	75	6	7	7	0	49	2	6	6	4	11	12	10	14	1	builder_attack	ours	1	27	1	2	13	13	231	0.928	0.948	314	2	14	235	0.944	5	2	115	1	0	0	0	128	128	1	2	0	0	1	1	1	1.0	128	0	40	0	137	6	62	26	221	0	500	-1	500	500	0	249	Core destroyed
v531fix_yulerune_s1_A	yulerune	1	A	129	0	5	0	3	1.25	4	4	9	7	20	2	2	2	7	3	3	2	8	9	14	8	4	61	80	80	89	180	310	85	400	520	14	480	660	480	660	2	2	8	6	1	6	1	2	2	8	7	1	6	1	2	2	8	7	1	6	1	0	0	0	0	-1	-1	0	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	6	5	0	1	7	6	0	0	7	6	0	0	-1	-1	-1	-1	5	11	7	0	5.922	5	5	331	0.0997	0.136	7	13	13	2	2	0.4	2	27	7	0.259	3	3	41	24	6	11	17	24	43	2	6	6	6	16	12	14	24	0	builder_attack	theirs	26	1	2	2	13	13	116	0.899	0.899	212	2	17	112	0.868	8	2	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	35	0	141	23	0	52	74	0	0	67	392	432	0	129	Core destroyed
parent_yulerune_s1_B	yulerune	1	B	278	0	5	0	3	1.25	4	5	5	6	25	1	2	6	72	0	0	6	5	9	6	8	11	20	50	0	8	70	0	8	70	50	15	70	610	70	1190	1	1	5	5	1	6	1	2	0	1	5	1	6	1	3	0	1	5	1	6	1	4	0	1	5	1	6	1	11	13	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	3	4	4	0	3	4	4	0	3	4	4	0	3	6	6	6	0	3.939	5	10	779	0.4788	0.0796	6	10	10	2	2	0.4	0	27	4	0.148	2	1	20	121	6	7	18	2	131	3	6	6	3	6	9	6	15	1	gunner	theirs	25	2	1	1	10	10	76	0.273	0.277	76	1	11	267	0.96	2	2	62	0	2	0	0	100	25	2	2	0	0	2	1	2	1.0	100	0	28	12	51	3	19	0	242	0	500	-1	500	500	0	278	Core destroyed
flagoff_yulerune_s1_B	yulerune	1	B	327	0	5	0	3	1.25	4	5	5	6	25	1	1	2	13	1	2	6	4	4	9	7	6	50	0	30	35	0	30	68	0	30	16	0	30	0	640	1	0	0	5	2	6	0	1	0	0	6	2	6	0	1	0	0	8	2	6	0	1	0	0	8	2	6	0	11	-1	2	1	315	0	0.003	94	0.297	2.13	95	316	0.301	8	5	5	0	3	6	6	0	2	8	8	0	0	8	8	0	0	12	12	8	0	6.939	5	6	1401	0.2084	0.0064	9	10	10	2	2	0.4	0	27	7	0.259	2	4	83	99	6	7	81	2	361	1	5	4	3	17	11	13	12	1	builder_attack	theirs	26	3	2	2	12	10	305	0.933	0.969	466	2	11	316	0.966	13	2	-1	0	0	0	0	-1	-1	0	2	0	0	0	0	0	-1	-1	0	31	0	124	36	0	38	296	0	500	109	72	302	0	327	Core destroyed
